,w_star,method,gamma,N,mean_variance,expected_return
12016,"[2.93286631e-01 3.98173595e-02 0.00000000e+00 6.66896009e-01
 7.20994445e-17]",Bayesian,20,100,2.3801371293629168,27.788087120110845
12017,"[7.31352585e-01 0.00000000e+00 1.21430643e-16 2.68647415e-01
 1.90819582e-16]",Bayesian,20,200,2.347663901486889,26.800423855611633
12018,"[5.92116774e-01 1.00242431e-01 1.97758476e-16 3.64291930e-17
 3.07640795e-01]",Bayesian,20,50,2.4740426067400123,25.42603507726306
12019,"[1.14084032e-01 0.00000000e+00 4.97865638e-16 8.85915968e-01
 4.68375339e-17]",Bayesian,20,100,2.4423689122462036,28.386804036767053
12020,[0.34462872 0.         0.         0.17877076 0.47660052],Bayesian,20,200,2.495643314019992,25.64960186564221
12021,"[2.57864818e-01 0.00000000e+00 2.04368240e-01 5.37766942e-01
 8.75493254e-18]",Bayesian,20,50,2.7798028080762145,28.062248430959283
12022,"[1.00000000e+00 1.80411242e-15 0.00000000e+00 3.60822483e-16
 8.32667268e-17]",Bayesian,20,100,2.409500000000012,26.110000000000053
12023,"[3.37173276e-01 4.05491613e-17 0.00000000e+00 1.63143915e-01
 4.99682809e-01]",Bayesian,20,200,2.5062998959372793,25.56489204051111
12024,"[5.39175395e-17 1.74527255e-01 8.58535827e-02 2.96376037e-01
 4.43243125e-01]",Bayesian,20,50,2.755632930709427,26.098684149480675
12025,"[4.58873606e-01 0.00000000e+00 6.74373751e-17 5.41126394e-01
 0.00000000e+00]",Bayesian,20,100,2.3487898007537686,27.50069483279124
12026,"[1.00000000e+00 1.89015470e-14 0.00000000e+00 1.01862963e-14
 2.96984659e-15]",Bayesian,20,200,2.4095000000002407,26.110000000001033
12027,"[4.21501448e-01 1.63064007e-16 9.36750677e-17 5.78498552e-01
 3.12250226e-17]",Bayesian,20,50,2.3539582805281647,27.59674127807012
12028,"[7.41707967e-01 0.00000000e+00 4.98732999e-18 1.01105924e-01
 1.57186109e-01]",Bayesian,20,100,2.3977936865667164,26.066473034801955
12029,"[9.64764289e-01 0.00000000e+00 0.00000000e+00 3.52357106e-02
 2.28983499e-16]",Bayesian,20,200,2.3978284197224213,26.200555776243828
12030,"[6.63221191e-01 0.00000000e+00 4.72499954e-15 1.39958730e-01
 1.96820080e-01]",Bayesian,20,50,2.3996826629793357,26.089831181167092
12031,"[4.01187680e-01 1.79327039e-16 0.00000000e+00 1.15575952e-16
 5.98812320e-01]",Bayesian,20,100,2.558981327203531,24.954292221811777
12032,"[0.00000000e+00 0.00000000e+00 9.24538224e-14 1.00000000e+00
 1.59527946e-12]",Bayesian,20,200,2.496000000005016,28.68000000001527
12033,"[5.32133611e-01 2.43945489e-17 0.00000000e+00 2.75247521e-01
 1.92618868e-01]",Bayesian,20,50,2.3878895113534964,26.445631714123728
12034,"[5.59772818e-02 1.31969088e-15 0.00000000e+00 9.44022718e-01
 1.58206781e-15]",Bayesian,20,100,2.4682765885707703,28.536138385687874
12035,"[6.09796901e-01 2.42861287e-17 0.00000000e+00 3.90203099e-01
 3.40439482e-17]",Bayesian,20,200,2.3402225387158326,27.112821963780803
12036,"[3.28510907e-01 5.19547290e-01 0.00000000e+00 1.54390389e-16
 1.51941802e-01]",Bayesian,20,50,2.5395030626164843,25.349159760205605
12037,"[6.95490658e-01 0.00000000e+00 3.04509342e-01 1.70653422e-16
 0.00000000e+00]",Bayesian,20,100,3.1450286503506684,26.95958106365205
12038,"[1.00000000e+00 0.00000000e+00 6.96664948e-15 0.00000000e+00
 0.00000000e+00]",Bayesian,20,200,2.4095000000000386,26.11000000000015
12039,"[3.44238211e-01 0.00000000e+00 0.00000000e+00 4.81385765e-16
 6.55761789e-01]",Bayesian,20,50,2.5879863377161234,24.84437974764994
12040,"[1.66533454e-16 9.43689571e-16 0.00000000e+00 0.00000000e+00
 1.00000000e+00]",Bayesian,20,100,2.818000000000014,24.18000000000005
12041,"[5.57368459e-02 3.27862737e-16 0.00000000e+00 8.47403243e-01
 9.68599108e-02]",Bayesian,20,200,2.4686704129806785,28.100886707320644
12042,"[0.00000000e+00 0.00000000e+00 1.41894538e-16 7.43820240e-01
 2.56179760e-01]",Bayesian,20,50,2.5062707920628338,27.5271910777866
12043,"[5.43340084e-01 0.00000000e+00 6.58761240e-16 2.47523356e-16
 4.56659916e-01]",Bayesian,20,100,2.4977894074358113,25.22864636186791
12044,"[3.35738334e-01 0.00000000e+00 4.45607093e-16 6.64261666e-01
 0.00000000e+00]",Bayesian,20,200,2.3703917945009243,27.817152480415785
12045,"[1.00000000e+00 1.01030295e-14 0.00000000e+00 7.27196081e-15
 2.66453526e-15]",Bayesian,20,50,2.409500000000154,26.110000000000667
12046,"[4.75027925e-01 2.69683125e-01 0.00000000e+00 2.55288950e-01
 4.29344060e-17]",Bayesian,20,100,2.396627169314269,26.523377787635965
12047,"[5.32884600e-01 0.00000000e+00 1.55203541e-16 4.67115400e-01
 0.00000000e+00]",Bayesian,20,200,2.342123726971323,27.31048657827416
12048,"[8.01651902e-01 0.00000000e+00 2.40476042e-16 1.98348098e-01
 0.00000000e+00]",Bayesian,20,50,2.3578074561884996,26.619754611712168
12049,"[1.00000000e+00 0.00000000e+00 4.16644497e-12 0.00000000e+00
 0.00000000e+00]",Bayesian,20,100,2.4095000000208366,26.11000000007789
12050,"[3.63982575e-01 0.00000000e+00 0.00000000e+00 6.36017425e-01
 1.30429521e-16]",Bayesian,20,200,2.364276327597892,27.744564781710558
12051,"[0.00000000e+00 5.41233725e-15 1.58761893e-14 1.00000000e+00
 0.00000000e+00]",Bayesian,20,50,2.4960000000000897,28.68000000000033
12052,"[0.00000000e+00 0.00000000e+00 5.37903055e-14 1.00000000e+00
 0.00000000e+00]",Bayesian,20,100,2.4960000000002864,28.68000000000108
12053,"[7.19793351e-01 0.00000000e+00 2.53269627e-16 2.80206649e-01
 0.00000000e+00]",Bayesian,20,200,2.346405722868011,26.830131087775662
12054,"[2.06622815e-01 0.00000000e+00 3.81639165e-17 7.93377185e-01
 2.94902991e-16]",Bayesian,20,50,2.4071455112703846,28.148979365435522
12055,"[4.61934858e-01 4.43138287e-01 5.65953534e-17 9.49268546e-02
 0.00000000e+00]",Bayesian,20,100,2.455092177970934,25.955137558003106
12056,"[3.06407711e-01 0.00000000e+00 4.11996826e-17 2.16425365e-01
 4.77166924e-01]",Bayesian,20,200,2.497391408831212,25.74528102466704
12057,"[5.13380127e-01 0.00000000e+00 8.02309608e-18 3.93954092e-01
 9.26657808e-02]",Bayesian,20,50,2.361182913882791,26.94361705922203
12058,"[2.89233800e-01 0.00000000e+00 2.24438523e-14 7.10766200e-01
 0.00000000e+00]",Bayesian,20,100,2.3819661716191716,27.936669133894558
12059,"[0.00000000e+00 0.00000000e+00 1.95093941e-13 0.00000000e+00
 1.00000000e+00]",Bayesian,20,200,2.8180000000011125,24.180000000003655
12060,"[3.69044875e-01 7.55472074e-16 0.00000000e+00 6.30955125e-01
 6.31547765e-17]",Bayesian,20,50,2.3632532412024667,27.731554670057662
12061,"[3.56410766e-01 1.55228985e-01 9.54097912e-18 4.88360249e-01
 1.73472348e-18]",Bayesian,20,100,2.375950955803733,27.225379754793938
12062,[0.13597591 0.         0.         0.84158961 0.02243448],Bayesian,20,200,2.4335474630242775,28.2295867587648
12063,"[6.97764252e-01 1.13407547e-16 0.00000000e+00 2.18466738e-17
 3.02235748e-01]",Bayesian,20,50,2.4494511399429175,25.526685006860017
12064,"[9.93013661e-17 1.00000000e+00 6.90062377e-18 0.00000000e+00
 0.00000000e+00]",Bayesian,20,100,2.6475000000000017,25.21000000000001
12065,"[1.00000000e+00 0.00000000e+00 0.00000000e+00 2.05391260e-14
 1.16018306e-14]",Bayesian,20,200,2.409500000000363,26.110000000001605
12066,"[8.21856202e-01 0.00000000e+00 8.80372164e-16 1.78143798e-01
 0.00000000e+00]",Bayesian,20,50,2.361514521075917,26.56782956145794
12067,"[3.63528944e-01 6.93334342e-02 3.28513258e-17 5.67137622e-01
 8.47846099e-17]",Bayesian,20,100,2.36697209854173,27.505143597920874
12068,"[6.89047337e-01 9.14199272e-16 0.00000000e+00 3.10952663e-01
 5.77662918e-16]",Bayesian,20,200,2.3436223471189654,26.909148345139485
12069,"[8.97839332e-01 3.11076610e-02 3.15177572e-16 2.07733136e-16
 7.10530065e-02]",Bayesian,20,50,2.415886081378652,25.944870802480395
12070,[0.91742163 0.         0.08257837 0.         0.        ],Bayesian,20,100,2.5400559573315222,26.34039364404788
12071,"[7.18458431e-01 2.31151903e-16 0.00000000e+00 2.81541569e-01
 1.17093835e-17]",Bayesian,20,200,2.3462678750097714,26.833561831809295
12072,"[1.00000000e+00 0.00000000e+00 4.97704655e-12 0.00000000e+00
 0.00000000e+00]",Bayesian,20,50,2.4095000000261395,26.110000000098363
12073,"[1.00000000e+00 0.00000000e+00 1.38777878e-17 0.00000000e+00
 3.95516953e-16]",Bayesian,20,100,2.4095000000000004,26.110000000000003
12074,"[3.21563014e-01 2.34187669e-17 3.12250226e-17 3.82385756e-01
 2.96051231e-01]",Bayesian,20,200,2.429667290368228,26.521352516503843
12075,"[0.00000000e+00 0.00000000e+00 8.01714251e-12 0.00000000e+00
 1.00000000e+00]",Bayesian,20,50,2.8180000000519474,24.18000000017235
12076,"[6.94919599e-18 2.91846772e-01 0.00000000e+00 7.08153228e-01
 6.81405484e-17]",Bayesian,20,100,2.462919370565063,27.667291701846963
12077,"[5.38298869e-01 2.34187669e-17 6.15826834e-17 4.61701131e-01
 8.67361738e-18]",Bayesian,20,200,2.3418222737101413,27.29657190767561
12078,"[2.46854444e-01 5.60407385e-02 0.00000000e+00 4.23164108e-16
 6.97104818e-01]",Bayesian,20,50,2.6331812264825976,24.71415103695484
12079,"[6.45133444e-01 0.00000000e+00 8.34835673e-17 1.27502175e-16
 3.54866556e-01]",Bayesian,20,100,2.463804219898363,25.425107546843023
12080,[0.5439638  0.26139257 0.         0.19464363 0.        ],Bayesian,20,200,2.400497278105072,26.374980832101528
12081,"[5.42112229e-01 7.49315730e-02 0.00000000e+00 3.82956198e-01
 1.00678336e-15]",Bayesian,20,50,2.35321296105396,27.026759012995793
12082,"[0.00000000e+00 0.00000000e+00 1.45754716e-15 4.94084904e-01
 5.05915096e-01]",Bayesian,20,100,2.5641679216055406,26.403382066555192
12083,"[7.21080993e-01 2.78919007e-01 0.00000000e+00 5.20417043e-18
 0.00000000e+00]",Bayesian,20,200,2.4430996429761365,25.858972893595865
12084,"[4.41313652e-15 4.57966998e-15 0.00000000e+00 1.00000000e+00
 2.83106871e-15]",Bayesian,20,50,2.496000000000122,28.680000000000522
12085,"[2.39043444e-01 3.67273486e-16 4.43438689e-17 7.60956556e-01
 0.00000000e+00]",Bayesian,20,100,2.3965593163048533,28.065658347827494
12086,"[7.98105586e-01 1.07552856e-15 0.00000000e+00 2.01894414e-01
 9.70577785e-16]",Bayesian,20,200,2.3571932520458003,26.628868643385804
12087,"[7.06381631e-01 0.00000000e+00 5.70940864e-16 2.93618369e-01
 0.00000000e+00]",Bayesian,20,50,2.345090921402445,26.864599208971576
12088,"[9.17389200e-01 0.00000000e+00 7.71951947e-17 8.26108003e-02
 0.00000000e+00]",Bayesian,20,100,2.3838303853773892,26.322309756882326
12089,"[4.22030806e-16 0.00000000e+00 1.05948565e-16 4.01843781e-01
 5.98156219e-01]",Bayesian,20,200,2.5975078322784437,25.98829701519261
12090,"[8.07687250e-15 0.00000000e+00 4.77395901e-15 1.00000000e+00
 1.91513472e-15]",Bayesian,20,50,2.4960000000000977,28.68000000000041
12091,"[8.33260296e-01 3.12250226e-17 5.12698672e-02 1.15469837e-01
 0.00000000e+00]",Bayesian,20,100,2.4510782092080756,26.54980041110971
12092,"[5.66361562e-01 1.29236899e-16 3.12781034e-02 4.02360334e-01
 0.00000000e+00]",Bayesian,20,200,2.3852858879886165,27.231331967915434
12093,[0.69838136 0.         0.         0.30161864 0.        ],Bayesian,20,50,2.3443807987432956,26.885159893553727
12094,"[6.19030472e-01 0.00000000e+00 4.33735079e-16 3.54625945e-01
 2.63435839e-02]",Bayesian,20,100,2.3458840658083355,26.970545560440627
12095,"[7.92425552e-01 2.76688394e-16 0.00000000e+00 0.00000000e+00
 2.07574448e-01]",Bayesian,20,200,2.429157192636733,25.709381314731786
12096,"[1.50412477e-14 0.00000000e+00 3.57808759e-01 4.37810164e-15
 6.42191241e-01]",Bayesian,20,50,3.8072635511830493,25.86885734462625
12097,"[5.49892795e-01 5.46437895e-17 2.60208521e-18 4.50107205e-01
 1.34874750e-16]",Bayesian,20,100,2.3412621362253314,27.266775516428634
12098,"[4.84162391e-01 1.21430643e-17 0.00000000e+00 5.15837609e-01
 3.64291930e-17]",Bayesian,20,200,2.3459785625572285,27.43570265640846
12099,"[0.00000000e+00 0.00000000e+00 5.78037618e-13 1.00000000e+00
 0.00000000e+00]",Bayesian,20,50,2.496000000002989,28.680000000011184
12100,"[1.00000000e+00 0.00000000e+00 1.26537669e-13 0.00000000e+00
 0.00000000e+00]",Bayesian,20,100,2.4095000000007216,26.110000000002746
12101,"[2.32401008e-01 0.00000000e+00 6.66133815e-16 7.67598992e-01
 0.00000000e+00]",Bayesian,20,200,2.3986541052261527,28.08272940890088
12102,[0.31710959 0.23596757 0.         0.13112665 0.31579619],Bayesian,20,50,2.501205938535,25.625138044226723
12103,"[8.52325181e-01 0.00000000e+00 7.21644966e-16 1.47674819e-01
 0.00000000e+00]",Bayesian,20,100,2.3677734752308055,26.489524284522957
12104,"[2.62241402e-01 5.71738597e-02 3.03576608e-18 3.99110850e-01
 2.81473888e-01]",Bayesian,20,200,2.442850641516915,26.54101380536764
12105,"[8.28636271e-01 2.27248775e-16 7.02563008e-17 1.71363729e-01
 1.01481323e-16]",Bayesian,20,50,2.362837741392017,26.550404783109027
12106,[0.30550218 0.22626894 0.         0.46822889 0.        ],Bayesian,20,100,2.3910241896919944,27.10970619062151
12107,"[8.92244072e-01 0.00000000e+00 1.30104261e-17 1.07755928e-01
 7.63278329e-17]",Bayesian,20,200,2.3771902810527576,26.38693273621394
12108,"[8.92880492e-03 1.29605528e-15 0.00000000e+00 9.91071195e-01
 5.92191227e-16]",Bayesian,20,50,2.491396006146468,28.657052971366124
12109,"[6.29461106e-01 1.17310675e-16 0.00000000e+00 1.59382293e-01
 2.11156602e-01]",Bayesian,20,100,2.400713945036659,26.112080250648127
12110,"[6.16482917e-01 7.28583860e-17 3.81639165e-17 3.73875631e-01
 9.64145296e-03]",Bayesian,20,200,2.342257573751219,27.052252366275596
12111,"[2.06269976e-01 2.02312125e-16 0.00000000e+00 7.93730024e-01
 8.67361738e-17]",Bayesian,20,50,2.4072657296315745,28.149886161416035
12112,"[5.20332920e-01 3.62774047e-16 0.00000000e+00 9.30181964e-02
 3.86648883e-01]",Bayesian,20,100,2.4612341645496167,25.60282442001666
12113,"[2.66939143e-01 5.15592035e-01 6.50521303e-18 2.17468822e-01
 1.04083409e-16]",Bayesian,20,200,2.4615171116829804,26.204862040128354
12114,[0.0000000e+00 0.0000000e+00 6.9388939e-17 1.0000000e+00 0.0000000e+00],Bayesian,20,50,2.4960000000000035,28.680000000000017
12115,"[6.71129818e-14 2.61735078e-14 0.00000000e+00 1.00000000e+00
 3.64708264e-14]",Bayesian,20,100,2.496000000001328,28.680000000005688
12116,"[7.11932094e-01 5.66884162e-02 2.90566182e-17 2.31379490e-01
 0.00000000e+00]",Bayesian,20,200,2.360195612934171,26.653625713899984
12117,"[3.53936625e-01 1.65286621e-16 0.00000000e+00 3.61619106e-01
 2.84444268e-01]",Bayesian,20,50,2.422704240241927,26.490383664793004
12118,"[0.00000000e+00 0.00000000e+00 2.63730704e-12 1.00000000e+00
 0.00000000e+00]",Bayesian,20,100,2.4960000000131886,28.680000000049027
12119,"[6.77077329e-01 0.00000000e+00 3.55618313e-17 3.22922671e-01
 0.00000000e+00]",Bayesian,20,200,2.3427601237766265,26.9399112643891
12120,"[1.00000000e+00 1.36002321e-15 4.16333634e-16 0.00000000e+00
 0.00000000e+00]",Bayesian,20,50,2.4094999999999995,26.11
12121,"[7.31810235e-01 3.97251676e-16 0.00000000e+00 2.68189765e-01
 7.21644966e-16]",Bayesian,20,100,2.34771609623741,26.79924769519673
12122,"[8.69139515e-01 6.86950496e-16 0.00000000e+00 1.30860485e-01
 8.50014503e-16]",Bayesian,20,200,2.3715717360287845,26.446311445657933
12123,"[1.01127746e-14 8.79150962e-16 9.42765081e-02 9.05723492e-01
 1.58905811e-15]",Bayesian,20,50,2.615511345201769,28.700740831792146
12124,[0.21581484 0.3813164  0.         0.39062792 0.01224084],Bayesian,20,100,2.430078299865749,26.74710417263601
12125,"[1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.22044605e-16]",Bayesian,20,200,2.4095000000000057,26.110000000000024
12126,"[0.00000000e+00 0.00000000e+00 1.72760247e-16 4.50356775e-01
 5.49643225e-01]",Bayesian,20,50,2.5791691448865217,26.206605487916477
12127,"[3.46012684e-02 2.62376926e-17 0.00000000e+00 2.25014492e-01
 7.40384240e-01]",Bayesian,20,100,2.6547543165973404,25.259345661811484
12128,"[7.33324860e-01 0.00000000e+00 0.00000000e+00 2.66675140e-01
 2.01227923e-16]",Bayesian,20,200,2.347890131929979,26.795355109295915
12129,"[1.00000000e+00 0.00000000e+00 1.03403397e-12 0.00000000e+00
 0.00000000e+00]",Bayesian,20,50,2.409500000005158,26.110000000019273
12130,"[2.72559753e-14 1.68476344e-14 0.00000000e+00 1.00000000e+00
 1.23234756e-14]",Bayesian,20,100,2.4960000000005977,28.68000000000257
12131,"[6.61993753e-01 0.00000000e+00 1.53523028e-16 3.38006247e-01
 0.00000000e+00]",Bayesian,20,200,2.3418503159667274,26.978676055341914
12132,"[0.00000000e+00 0.00000000e+00 3.29625216e-13 1.00000000e+00
 0.00000000e+00]",Bayesian,20,50,2.4960000000014446,28.68000000000521
12133,"[3.24655456e-01 0.00000000e+00 1.09108686e-15 6.75344544e-01
 0.00000000e+00]",Bayesian,20,100,2.3729801950548017,27.845635477583016
12134,"[7.05376299e-01 0.00000000e+00 1.77765788e-15 8.54131801e-02
 2.09210521e-01]",Bayesian,20,200,2.411052119524939,25.92573556753463
12135,"[5.44720421e-01 9.80371273e-02 5.59151492e-02 1.47478939e-15
 3.01327303e-01]",Bayesian,20,50,2.581275049479676,25.596208157440756
12136,"[1.00000000e+00 0.00000000e+00 7.49400542e-15 1.94289029e-15
 0.00000000e+00]",Bayesian,20,100,2.409500000000056,26.110000000000227
12137,"[5.43021163e-01 0.00000000e+00 2.22044605e-16 1.75959849e-01
 2.81018988e-01]",Bayesian,20,200,2.4189735469882665,26.019850166041746
12138,"[8.00302126e-01 1.99697874e-01 0.00000000e+00 0.00000000e+00
 5.46437895e-17]",Bayesian,20,50,2.4309776568547288,25.930271913134895
12139,"[6.49887384e-01 1.09287579e-16 0.00000000e+00 3.50112616e-01
 5.45136852e-16]",Bayesian,20,100,2.341262617970895,27.0097894222991
12140,"[8.49169004e-01 3.33934269e-17 5.85469173e-17 9.54097912e-18
 1.50830996e-01]",Bayesian,20,200,2.420394383193575,25.818896178315985
12141,"[0.00000000e+00 4.65507726e-16 0.00000000e+00 5.45300534e-01
 4.54699466e-01]",Bayesian,20,50,2.5484409884825503,26.63385240324611
12142,"[0.00000000e+00 2.02543701e-16 9.18586343e-16 4.29190009e-01
 5.70809991e-01]",Bayesian,20,100,2.5869511437467145,26.11135504210663
12143,[0.49786495 0.         0.         0.50213505 0.        ],Bayesian,20,200,2.344686655463587,27.400487073691906
12144,"[1.00000000e+00 3.90312782e-16 0.00000000e+00 9.84455573e-17
 0.00000000e+00]",Bayesian,20,50,2.4095000000000026,26.110000000000014
12145,"[6.50935024e-01 3.74700271e-16 5.50774704e-17 3.49064976e-01
 0.00000000e+00]",Bayesian,20,100,2.3413084585907966,27.0070969888818
12146,"[2.09090935e-01 1.86788428e-02 3.61039323e-17 7.45520928e-01
 2.67092942e-02]",Bayesian,20,200,2.4061926827554627,27.957628888336753
12147,"[1.00000000e+00 0.00000000e+00 2.67730282e-13 0.00000000e+00
 0.00000000e+00]",Bayesian,20,50,2.409500000001555,26.11000000000593
12148,"[0.00000000e+00 0.00000000e+00 7.47735207e-14 1.00000000e+00
 0.00000000e+00]",Bayesian,20,100,2.4960000000003144,28.680000000001122
12149,"[1.00000000e+00 0.00000000e+00 2.92044167e-13 0.00000000e+00
 0.00000000e+00]",Bayesian,20,200,2.4095000000016538,26.110000000006284
12150,"[1.00000000e+00 0.00000000e+00 5.62327962e-14 0.00000000e+00
 0.00000000e+00]",Bayesian,20,50,2.4095000000003237,26.11000000000123
12151,"[1.00000000e+00 1.68753900e-14 0.00000000e+00 9.82547377e-15
 4.10782519e-15]",Bayesian,20,100,2.409500000000244,26.11000000000105
12152,"[6.82469379e-01 9.83181697e-02 0.00000000e+00 2.19212451e-01
 2.65087431e-16]",Bayesian,20,200,2.3680844764349827,26.58488964636397
12153,"[1.00000000e+00 2.39808173e-14 7.49400542e-15 0.00000000e+00
 0.00000000e+00]",Bayesian,20,50,2.409500000000545,26.110000000002277
12154,"[8.61641589e-01 5.29090660e-17 1.46150453e-16 1.38358411e-01
 0.00000000e+00]",Bayesian,20,100,2.36984775109614,26.465581117365836
12155,"[2.43530242e-01 0.00000000e+00 7.14706072e-16 7.56469758e-01
 0.00000000e+00]",Bayesian,20,200,2.3951659610655502,28.0541272778747
12156,"[5.92517442e-02 0.00000000e+00 8.41494327e-14 9.40748256e-01
 2.23599636e-16]",Bayesian,20,50,2.4667388819556235,28.527723017448803
12157,"[4.82397754e-01 4.18068358e-16 0.00000000e+00 5.17602246e-01
 6.07153217e-17]",Bayesian,20,100,2.3461567545756674,27.440237771761474
12158,"[7.53435263e-01 1.98029470e-01 1.76941795e-16 4.85352674e-02
 0.00000000e+00]",Bayesian,20,200,2.4170806341993023,26.05650911464121
12159,"[4.10881505e-01 0.00000000e+00 7.89299182e-17 5.89118495e-01
 1.06685494e-16]",Bayesian,20,50,2.355647681711001,27.624034531052278
12160,"[1.00000000e+00 2.69506639e-14 0.00000000e+00 2.63677968e-15
 6.96664948e-15]",Bayesian,20,100,2.40950000000033,26.110000000001367
12161,"[8.97228946e-01 2.13024043e-15 0.00000000e+00 1.02771054e-01
 1.59941504e-15]",Bayesian,20,200,2.378463128048274,26.374121607898434
12162,"[9.46573383e-01 5.34266174e-02 0.00000000e+00 3.26128013e-16
 2.69315820e-16]",Bayesian,20,50,2.4139722640694083,26.061916044314877
12163,"[6.98263750e-01 0.00000000e+00 2.13370988e-16 2.48499138e-16
 3.01736250e-01]",Bayesian,20,100,2.449325429810858,25.527649038125652
12164,"[8.61788380e-01 0.00000000e+00 3.51281504e-16 1.38211620e-01
 0.00000000e+00]",Bayesian,20,200,2.3698810353525035,26.465203863303863
12165,"[1.16640316e-15 2.30437817e-16 6.90601258e-16 5.66695143e-01
 4.33304857e-01]",Bayesian,20,50,2.5424600477477397,26.73012814287138
12166,"[0.00000000e+00 7.70231066e-17 1.88358650e-17 3.11220175e-01
 6.88779825e-01]",Bayesian,20,100,2.636543838505146,25.580490785630705
12167,"[3.70013560e-01 1.66099773e-15 0.00000000e+00 6.29986440e-01
 1.53609764e-15]",Bayesian,20,200,2.363060000483658,27.729065149881237
12168,"[2.05437655e-01 0.00000000e+00 2.22738494e-15 7.94562345e-01
 0.00000000e+00]",Bayesian,20,50,2.407549742917922,28.15202522560133
12169,"[1.00000000e+00 0.00000000e+00 1.78357329e-13 0.00000000e+00
 0.00000000e+00]",Bayesian,20,100,2.409500000000917,26.110000000003446
12170,[0.66822552 0.         0.         0.33177448 0.        ],Bayesian,20,200,2.342202316984336,26.962660414098913
12171,"[1.27193277e-01 1.90819582e-16 0.00000000e+00 8.72806723e-01
 0.00000000e+00]",Bayesian,20,50,2.436928222842373,28.353113278597892
12172,"[3.60822483e-16 9.02056208e-17 0.00000000e+00 1.00000000e+00
 3.33066907e-16]",Bayesian,20,100,2.4960000000000027,28.680000000000003
12173,"[4.65416347e-02 0.00000000e+00 7.02129327e-16 9.53458365e-01
 0.00000000e+00]",Bayesian,20,200,2.4727595523479966,28.560387998747665
12174,"[1.52515761e-01 0.00000000e+00 8.92515228e-16 8.47484239e-01
 0.00000000e+00]",Bayesian,20,50,2.426840100067584,28.288034494714605
12175,"[7.94253406e-02 0.00000000e+00 8.23993651e-18 3.44131418e-01
 5.76443241e-01]",Bayesian,20,100,2.569595730063235,25.88188228888783
12176,"[1.00000000e+00 2.83106871e-15 9.10382880e-15 0.00000000e+00
 0.00000000e+00]",Bayesian,20,200,2.409500000000044,26.11000000000016
12177,"[4.33697333e-01 0.00000000e+00 7.03864050e-16 5.66302667e-01
 0.00000000e+00]",Bayesian,20,50,2.3521386675358427,27.5653978531063
12178,"[8.57622594e-01 0.00000000e+00 2.28289609e-15 1.42377406e-01
 0.00000000e+00]",Bayesian,20,100,2.3689437129685333,26.475909932241393
12179,"[5.58301563e-01 3.86951755e-16 7.24247051e-17 3.37634168e-02
 4.07935020e-01]",Bayesian,20,200,2.475490494377674,25.4094573929924
12180,"[0.00000000e+00 0.00000000e+00 7.41851025e-13 1.00000000e+00
 0.00000000e+00]",Bayesian,20,50,2.4960000000035927,28.68000000001327
12181,"[3.98684318e-17 2.10899320e-01 3.15352851e-18 1.43859950e-01
 6.45240730e-01]",Bayesian,20,100,2.6751748799330555,25.044596074300934
12182,"[1.06284975e-01 2.56652338e-15 0.00000000e+00 8.93715025e-01
 9.50194784e-16]",Bayesian,20,200,2.4456763382138362,28.406847614231822
12183,"[2.41841456e-01 7.58158544e-01 9.71445147e-17 0.00000000e+00
 7.63278329e-17]",Bayesian,20,50,2.5600550043306978,25.427657310559958
12184,"[1.35694265e-01 1.18153430e-01 2.30392962e-17 1.31937822e-01
 6.14214484e-01]",Bayesian,20,100,2.612550989596742,25.157308161139007
12185,"[8.77105918e-01 0.00000000e+00 2.35488832e-02 9.93451987e-02
 1.81278603e-16]",Bayesian,20,200,2.4116678210540448,26.431018544772602
12186,"[9.56235624e-01 0.00000000e+00 3.86843335e-16 4.37643760e-02
 4.85722573e-17]",Bayesian,20,50,2.395164977528631,26.22247444640377
12187,"[4.53936347e-01 0.00000000e+00 1.71087103e-16 5.46063653e-01
 0.00000000e+00]",Bayesian,20,100,2.3494032713868966,27.513383587540957
12188,"[4.48273242e-01 5.86336535e-16 0.00000000e+00 5.51726758e-01
 1.19695920e-16]",Bayesian,20,200,2.3501329242176072,27.527937767199813
12189,"[1.12327228e-01 2.56725125e-01 1.37178680e-16 5.35483743e-02
 5.77399272e-01]",Bayesian,20,50,2.6459838784541776,24.902186114043026
12190,"[1.00000000e+00 4.44089210e-16 0.00000000e+00 3.05311332e-16
 0.00000000e+00]",Bayesian,20,100,2.409500000000003,26.11000000000001
12191,[0.98543427 0.01456573 0.         0.         0.        ],Bayesian,20,200,2.410627011875591,26.09689084338767
12192,"[7.28451433e-01 2.71548567e-01 1.94289029e-16 0.00000000e+00
 0.00000000e+00]",Bayesian,20,50,2.441885538301687,25.865606289559096
12193,"[4.84457140e-01 0.00000000e+00 1.69607167e-15 5.15542860e-01
 2.14617820e-16]",Bayesian,20,100,2.3459490617533554,27.43494515040962
12194,"[8.59577451e-16 0.00000000e+00 7.24183911e-17 9.09569387e-01
 9.04306127e-02]",Bayesian,20,200,2.493944801751768,28.27306224272312
12195,"[0.00000000e+00 0.00000000e+00 7.58670904e-13 1.00000000e+00
 0.00000000e+00]",Bayesian,20,50,2.496000000003704,28.680000000013706
12196,"[9.56320653e-01 0.00000000e+00 1.17527515e-16 4.36793471e-02
 0.00000000e+00]",Bayesian,20,100,2.3951912205824595,26.222255922127008
